driver_id,driver_name,join_date,rating,total_rides,earnings
5498,Umang Atwal,2022-11-11,3.52,449,1539.88
5499,Onkar Ghose,2023-02-02,4.46,350,1878.29
5500,Zara Tak,2022-12-22,4.82,154,3215.17
5501,Kabir Saran,2022-09-22,4.36,152,643.54
5502,Shalv Kant,2022-04-11,4.92,130,1222.53
5503,Jivin Chana,2023-03-16,4.69,464,1597.73
5504,Prisha Karnik,2023-07-16,3.24,96,4467.05
5505,Mohanlal Walla,2023-04-17,4.49,258,773.84
5506,Hrishita Hayre,2023-04-22,3.11,469,3166.02
5507,Sahil Bera,2022-12-28,3.35,455,1054.6
5508,Bhavin Bawa,2023-02-18,3.39,371,1883.14
5509,Vidur Toor,2023-10-05,3.56,167,1220.73
5510,Nirvi Golla,2023-05-19,3.86,312,4999.99
5511,Saira Ranganathan,2023-04-21,3.77,115,2958.8
5512,Rania Bail,2023-02-03,3.38,65,1266.43
5513,Alia Balan,2023-06-23,3.11,99,1870.37
5514,Vivaan Chanda,2023-06-02,3.89,131,1532.41
5515,Aayush Krishnan,2023-06-25,4.51,102,4930.67
5516,Zara Swamy,2023-06-20,4.38,163,2382.07
5517,Tara Zachariah,2023-02-19,3.57,241,2985.72
5518,Jhanvi Sahota,2022-10-22,4.58,376,3087.44
5519,Tanya Malhotra,2023-02-21,3.82,59,722.54
5520,Ishita Rajagopal,2023-06-30,4.62,176,4285.58
5521,Ehsaan Soni,2023-06-30,4.22,391,3147.31
5522,Tushar Aurora,2022-11-18,3.14,406,1183.02
5523,Tejas Varkey,2022-09-28,4.35,312,3985.51
5524,Yuvraj  Bhavsar,2022-08-26,4.55,467,3217.54
5525,Prerak Rama,2023-03-28,4.35,386,3498.58
5526,Ishita Contractor,2022-12-21,3.12,54,554.32
5527,Ivan Halder,2023-07-03,3.92,347,3885.28
5528,Kismat Sethi,2023-12-07,4.16,123,2819.11
5529,Darshit Basak,2023-07-17,4.69,198,1571.83
5530,Madhup Sandal,2022-11-12,3.48,316,1533.43
5531,Umang Bath,2022-05-09,4.89,333,4947.34
5532,Renee Bali,2023-08-01,4.19,460,2158.93
5533,Vardaniya Kaur,2023-01-02,4.94,140,1213.47
5534,Misha Rajagopalan,2022-08-29,3.58,443,2810.6
5535,Vardaniya Raja,2023-05-06,4.97,491,1452.75
5536,Jiya Tank,2022-08-11,3.08,345,2105.5
5537,Dishani Rana,2022-11-30,4.81,118,4244.09
5538,Samaira Ben,2022-04-12,4.11,69,3220.57
5539,Zara Sura,2023-04-19,4.68,96,4005.39
5540,Tara Ben,2023-06-28,4.6,453,2937.26
5541,Dishani Dara,2023-08-01,3.1,320,2837.03
5542,Ira Kari,2022-11-19,3.89,271,4867.05
5543,Gokul Badal,2023-03-15,3.65,489,2678.3
5544,Vedika Dewan,2023-06-15,4.1,203,3438.28
5545,Vihaan Ahluwalia,2023-04-16,4.29,343,814.58
5546,Piya Solanki,2022-08-15,3.3,290,4802.26
5547,Charvi Ahuja,2023-02-23,4.09,101,4735.01
5548,Tushar Sen,2023-01-14,4.06,184,3963.94
5549,Renee Bora,2023-07-24,4.94,388,1164.95
5550,Nirvi Aurora,2023-10-01,3.73,427,2250
5551,Purab Sidhu,2022-09-17,3.52,226,4261.53
5552,Aradhya Gara,2022-08-21,4.69,53,1833.42
5553,Reyansh Kumar,2022-05-11,3.22,418,1519.12
5554,Mohanlal Gour,2022-11-22,4.05,387,4669.52
5555,Hridaan Dhar,2022-03-11,3.21,222,4801.82
5556,Yakshit Contractor,2022-08-28,4.34,393,3185.85
5557,Aniruddh Lad,2023-11-07,3.63,461,2256.02
5558,Mehul Mangat,2023-09-03,4.55,165,855.48
5559,Taimur Thaker,2023-07-13,4.46,461,2208.07
5560,Yakshit Setty,2023-03-01,4.66,52,4418.7
5561,Uthkarsh Venkataraman,2023-07-23,4.4,397,1570.28
5562,Madhav Loyal,2023-05-06,3.43,215,831.52
5563,Mamooty Kalita,2023-03-02,3.19,390,698.29
5564,Kartik Seshadri,2023-06-30,3.04,302,1987.43
5565,Bhamini Behl,2023-10-07,4.88,70,1076.33
5566,Dhanuk Johal,2022-09-26,4.87,478,2978.5
5567,Raunak Dave,2022-06-09,3.16,152,1870.8
5568,Hridaan Shankar,2023-09-01,4.15,428,965.39
5569,Dhanuk Dara,2023-04-04,3.62,473,1677.15
5570,Nirvi Yadav,2023-01-08,4.87,312,4959.89
5571,Kashvi Shetty,2023-01-15,3.43,107,3917.25
5572,Sara Bansal,2023-01-30,3.83,438,2020.89
5573,Indrans Banerjee,2023-08-01,3.12,409,2198.16
5574,Kiara Sankar,2023-04-04,4.94,371,3485.31
5575,Nitya Aurora,2022-12-29,4.01,464,2985.49
5576,Lakshay Sankar,2023-06-06,4.56,392,3859.91
5577,Hunar Sharma,2022-09-30,3.89,137,3667.96
5578,Aarna Shroff,2023-08-01,4.03,291,519.77
5579,Charvi Sodhi,2023-07-08,4.22,213,4865.45
5580,Uthkarsh Sane,2022-01-11,3.95,55,4813.86
5581,Indrajit Singhal,2022-09-15,4.24,494,1111.86
5582,Shayak Halder,2023-11-06,3.74,421,3746.48
5583,Ivan Bhattacharyya,2022-07-09,4.74,178,1473.84
5584,Samar Batta,2023-09-06,3.71,486,4440.32
5585,Reyansh Soman,2022-12-20,3.3,137,3979.75
5586,Divit Viswanathan,2023-02-23,3.84,198,1458.34
5587,Shamik Balasubramanian,2023-07-22,3.69,144,850.53
5588,Kashvi Vyas,2023-08-06,3.55,53,4332.69
5589,Farhan Dada,2023-05-29,3.89,487,3050.5
5590,Trisha Vaidya,2023-05-07,3.85,389,4504.71
5591,Kiara Balasubramanian,2023-06-06,3.84,343,794.72
5592,Zoya Shroff,2023-10-07,3.18,314,1086.18
5593,Adah Shah,2022-10-22,4.33,58,1775.67
5594,Yasmin Suri,2023-08-08,3.52,164,3713.89
5595,Oorja Bhatti,2023-02-07,4.44,450,2644.63
5596,Sara Bhardwaj,2022-10-11,3.11,203,4307.94
5597,Nayantara Kala,2023-04-15,3.26,111,2248.92
5598,Jivika Bajaj,2023-04-14,3.96,133,3092.69
5599,Arnav Gala,2023-06-24,4.07,323,4414.17
5600,Khushi Ben,2023-07-07,4.31,73,3390.67
5601,Ranbir Hora,2023-01-05,4.37,174,2303.19
5602,Umang Sidhu,2023-06-20,3.81,72,2115.45
5603,Aarav Srinivas,2023-03-21,3.19,204,1526.67
5604,Kimaya Chand,2023-06-01,4.99,149,2968.14
5605,Indrans Kara,2023-07-21,3.01,494,4872.2
5606,Eshani Shah,2022-06-11,4.84,84,4467.14
5607,Zeeshan Balasubramanian,2023-02-23,4.64,345,4925.53
5608,Diya Verma,2023-07-15,3.49,285,2611.04
5609,Bhavin Sachdev,2022-09-21,4.84,393,4003.41
5610,Pihu Bajwa,2022-10-30,4.07,489,3264.43
5611,Seher Balay,2023-02-15,4.53,236,2114.77
5612,Neelofar Sem,2022-12-30,3.14,367,769.02
5613,Arnav Vala,2023-03-16,4.88,232,3039.9
5614,Yashvi Ganguly,2022-10-14,4.92,194,4765.62
5615,Yakshit Kapoor,2022-08-21,4.46,415,2027.2
5616,Myra Iyer,2022-12-30,3.1,331,4507.32
5617,Inaaya  Sachdev,2022-06-10,4.28,101,1370.45
5618,Vanya Sachar,2023-08-07,3.36,90,970.1
5619,Ivana Sarin,2022-01-11,3.64,348,3774.3
5620,Oorja Guha,2023-06-15,3.19,70,3254.18
5621,Parinaaz Mahal,2023-12-06,3.66,426,3550.4
5622,Advik Gade,2023-11-02,3.45,409,2394.98
5623,Darshit Batta,2023-09-01,4.25,442,651.28
5624,Aradhya Kale,2023-06-01,4.65,440,4868.81
5625,Fateh Hans,2022-12-17,3.16,451,4345.45
5626,Diya Setty,2023-04-15,4.6,279,3172.26
5627,Divij Sarin,2022-09-16,4.16,205,3237.84
5628,Shalv Kari,2023-12-04,3.16,345,956.94
5629,Saksham Bhat,2023-03-02,3.46,363,1219.39
5630,Raghav Varty,2023-06-02,3.25,342,4468.22
5631,Rati Vaidya,2023-06-13,3.89,290,3615.61
5632,Vidur Chad,2023-01-08,3.04,446,3784.14
5633,Dhanuk Bhasin,2023-05-04,4.11,176,4293.3
5634,Aradhya Gera,2023-06-16,3.13,450,3850.74
5635,Divyansh Rajagopal,2023-01-06,4.13,335,551.43
5636,Sara Kant,2022-10-17,3.68,358,3858.31
5637,Zeeshan Chaudhry,2022-10-08,3.01,443,3284.47
5638,Yakshit Dua,2023-10-05,4.04,417,4030.13
5639,Nakul Behl,2023-05-29,3.03,368,2186.21
5640,Aarush Gala,2023-06-20,4.19,438,1888.47
5641,Ishita Venkatesh,2023-05-20,4.09,274,3707.29
5642,Gatik Raman,2023-07-16,4.86,158,903.2
5643,Hridaan Halder,2023-08-02,4.72,60,2689.16
5644,Dhanuk Sha,2023-02-17,4.01,140,4294.69
5645,Miraan Vohra,2022-11-13,4.85,242,3618.83
5646,Arhaan Master,2022-12-09,3.21,232,2410.08
5647,Kashvi Agrawal,2023-05-07,3.26,211,3709.31
5648,Ela Sant,2023-01-26,4.08,498,1755.28
5649,Adira Khosla,2022-11-10,4.02,55,2945.83
5650,Divit Sahota,2022-11-21,4.21,310,3512.37
5651,Fateh Handa,2023-06-01,4.63,307,4695.23
5652,Zara Chatterjee,2022-11-17,4.56,142,784.94
5653,Arhaan Chaudhry,2023-06-17,4.27,165,4851.55
5654,Advika Jhaveri,2022-11-24,4.35,141,2357.41
5655,Adira Deshmukh,2023-10-06,3.29,386,871.43
5656,Chirag Sura,2023-10-03,4.73,57,4528.74
5657,Badal Manne,2023-01-21,3.07,431,2869.42
5658,Riya Anand,2023-07-31,4.96,190,1959.7
5659,Samaira Kibe,2022-10-19,4.09,231,3224.21
5660,Sumer Dhillon,2023-03-16,3.95,187,3195.96
5661,Madhup Sangha,2022-11-11,3.67,162,2443.15
5662,Indrans Kuruvilla,2023-05-26,3.22,465,731.81
5663,Mishti Joshi,2022-08-21,4.37,194,3971.08
5664,Tushar Wason,2023-06-29,3.05,373,1842.24
5665,Vaibhav Dugar,2023-02-08,3.66,74,3469.23
5666,Adira Borde,2022-11-30,4.32,339,4719.52
5667,Gokul Mandal,2022-08-16,3.29,332,2274.32
5668,Indrans Ganguly,2022-12-23,4.24,323,626.92
5669,Siya Krish,2023-05-25,3.91,499,2551.84
5670,Kismat Sur,2023-03-29,3.14,242,1009.73
5671,Advik Kamdar,2023-01-19,3.49,452,2382.88
5672,Ela Rege,2023-10-05,3.94,89,2422.18
5673,Heer Sarkar,2023-12-07,4.25,218,3881.08
5674,Jivin Samra,2022-11-08,3.21,134,1391.26
5675,Shanaya Virk,2023-04-18,3.66,211,3814.32
5676,Kimaya Mann,2023-02-25,4.49,80,3837.31
5677,Zara Wable,2023-05-06,4.08,358,1370.55
5678,Zoya Guha,2023-06-20,4.85,470,885.58
5679,Ira Sandhu,2022-10-16,3.36,137,1647.07
5680,Chirag Ravi,2023-07-01,4.65,472,4736.21
5681,Rhea Gola,2022-10-22,4.14,451,1432.79
5682,Miraya Roy,2023-10-05,4.61,241,2518.97
5683,Reyansh Shankar,2023-06-20,4.04,422,4011.49
5684,Mohanlal Shanker,2022-12-14,4.62,473,2986.18
5685,Keya Goswami,2023-06-20,3.12,146,2890.65
5686,Riya Raja,2023-02-06,3.19,202,3708.64
5687,Diya Chaudhari,2022-05-12,3.1,417,596.35
5688,Nirvi Thaman,2023-04-08,4.54,417,2085.1
5689,Diya Gour,2022-11-09,3.09,256,733.5
5690,Krish Hayer,2022-12-17,3.51,245,2954.58
5691,Kabir Khurana,2022-12-29,3.74,470,4778.69
5692,Miraan Lad,2022-01-11,3.34,382,1567.65
5693,Vanya Dhawan,2022-08-29,4.23,55,556.85
5694,Adah Madan,2023-01-26,4.08,213,4126.48
5695,Sumer Bir,2023-12-07,4.16,338,2744.81
5696,Reyansh Sridhar,2023-10-05,4.88,486,953.55
5697,Anahi Sastry,2023-04-24,3.17,422,2000.85
5698,Mamooty Date,2023-07-24,4.61,67,939.95
5699,Anay Saha,2023-01-15,3.01,443,3075.12
5700,Miraya Mane,2023-04-25,4.47,205,2445.65
5701,Riaan Cheema,2023-04-19,3.76,139,2384.63
5702,Uthkarsh Dave,2022-11-20,3.54,369,2660.56
5703,Parinaaz Amble,2023-06-02,4.31,460,3535.81
5704,Zeeshan Dugar,2023-07-14,3.29,480,3233.33
5705,Aradhya Salvi,2023-11-03,3.78,61,4151.9
5706,Navya Atwal,2023-06-03,4.47,149,3415.31
5707,Aarav Sandal,2023-02-20,4.75,444,4061.97
5708,Madhup Dani,2023-06-05,4.48,279,1490.59
5709,Sana Chaudhry,2023-02-15,3.06,105,3934.72
5710,Nakul Rama,2023-04-01,4.36,430,2171.44
5711,Farhan Sankar,2023-06-01,4.03,166,3236.79
5712,Trisha Basak,2022-05-12,4.49,205,2930.66
5713,Dharmajan Tiwari,2022-09-11,3.52,107,2603.39
5714,Abram Datta,2023-04-26,4.9,332,1981.64
5715,Arhaan Choudhury,2022-10-18,4.44,349,1283.65
5716,Arnav Ratta,2022-08-22,4.91,116,1445.54
5717,Adira Mannan,2022-08-24,4.64,254,2827.69
5718,Zeeshan Behl,2022-08-16,3.09,199,2548.31
5719,Dhanush Hayer,2022-12-25,4.46,115,3396.46
5720,Devansh Hora,2022-08-20,3.66,274,1737.58
5721,Vivaan Ganguly,2022-11-22,4.99,52,2875.69
5722,Darshit Bail,2023-05-26,4.6,386,3281.71
5723,Ryan Hayer,2023-04-06,3.99,257,2699.9
5724,Nayantara Chad,2023-08-06,3.97,395,560.9
5725,Lakshit Chakrabarti,2022-11-18,4.49,199,2677.91
5726,Saksham Chahal,2023-01-22,4.98,445,4035.3
5727,Alisha Bawa,2023-12-04,4.6,424,3496.75
5728,Yasmin Kashyap,2023-01-15,4.91,471,1655.51
5729,Ira Soman,2022-10-08,4.84,430,3692.89
5730,Bhavin Datta,2023-08-02,4.3,166,2441.62
5731,Vivaan Sarma,2023-03-30,3.94,499,2332.6
5732,Badal Ratta,2022-08-26,3.5,466,1083.47
5733,Nehmat Krishnan,2023-04-30,4.45,356,3096.29
5734,Faiyaz Bandi,2022-02-12,3.53,405,2258.89
5735,Vritika Krish,2022-12-28,4.94,322,2054.95
5736,Yashvi Solanki,2022-08-27,4.21,265,2009.57
5737,Damini Kashyap,2023-04-01,3.71,143,547.46
5738,Ritvik Kamdar,2023-05-14,4.93,348,559.6
5739,Myra Sarin,2022-10-08,3.98,123,4119.4
5740,Piya Raman,2023-01-03,3.07,57,3266.16
5741,Priyansh Srivastava,2023-03-23,3.46,133,3599.39
5742,Indrajit Thaman,2023-05-31,4.46,52,1603.24
5743,Kiaan Dhar,2022-08-17,4.01,446,1920.39
5744,Hansh Salvi,2023-07-22,4.81,328,2604.97
5745,Raunak Gulati,2023-01-02,3.72,179,4258.89
5746,Tara Lalla,2023-06-03,3.67,286,1289.8
5747,Madhav Dugar,2022-08-11,3.66,468,3829.89
5748,Vaibhav Sami,2023-04-05,3.86,488,2259.26
5749,Vivaan Bhardwaj,2023-06-23,3.3,228,999.12
5750,Nitya Krishna,2023-01-31,3.73,324,4957.03
5751,Saanvi Saraf,2023-04-14,4.29,129,4886.57
5752,Jivin D’Alia,2023-01-17,4.31,196,3881.2
5753,Prisha Tailor,2023-04-30,4.67,303,630.27
5754,Mannat Bhakta,2023-03-08,4.14,379,2511.98
5755,Romil Manda,2023-02-13,4.28,320,1265.89
5756,Seher Mall,2023-07-20,3.45,429,2271.44
5757,Myra Tella,2022-10-12,4.39,234,4654.13
5758,Tanya Gera,2023-01-20,3.93,366,3157.75
5759,Aniruddh Gopal,2022-09-13,3.31,62,1972.19
5760,Samar Boase,2022-08-27,3.61,376,4568.03
5761,Pari Chaudhuri,2022-08-31,3.38,269,3627.97
5762,Renee Loyal,2023-04-03,4.42,393,4419.57
5763,Hansh Magar,2023-04-21,4.53,105,1304.18
5764,Sana Kannan,2023-06-02,4.78,249,3323.06
5765,Dishani Ghosh,2022-08-26,3.95,172,4190.35
5766,Adira Bhasin,2022-04-09,4.84,83,1936.18
5767,Mamooty Mani,2023-01-24,4.4,466,1729.73
5768,Kartik Bajaj,2023-04-02,4.36,481,3645.24
5769,Veer Lanka,2023-07-24,4.57,342,1688.77
5770,Indranil Viswanathan,2023-03-04,3.91,274,1936
5771,Ahana  Rattan,2022-01-10,3.74,142,4211.33
5772,Sana Sura,2022-11-21,5,310,4137.41
5773,Neelofar Bora,2023-04-21,4.74,132,4837.22
5774,Jayan Lala,2023-04-14,3.9,318,1343.54
5775,Ira Bajaj,2023-02-02,4.01,354,2458.22
5776,Anya Borah,2022-05-10,3.5,302,2157.46
5777,Rania Krishnamurthy,2023-02-02,4.5,394,1690.05
5778,Seher Gopal,2022-12-30,3.65,345,4207.13
5779,Dhruv Bhardwaj,2023-07-16,3.21,285,2028.95
5780,Dharmajan Bava,2022-12-08,3.27,469,2634.44
5781,Sumer Singhal,2023-10-05,4.76,229,2806.61
5782,Myra Tandon,2023-08-03,4.42,223,606.3
5783,Taimur Varughese,2023-03-13,3.17,348,3809.1
5784,Suhana Shenoy,2022-08-13,3.24,487,979.54
5785,Yakshit Rao,2023-04-16,4.59,468,4668.52
5786,Mamooty Raj,2022-10-18,4.76,304,1079.34
5787,Mamooty Sule,2023-03-14,4.69,328,3245.34
5788,Heer Rajagopal,2023-03-05,3.06,404,1101.38
5789,Manikya Ghose,2022-09-27,4.55,481,883.94
5790,Heer Choudhury,2023-03-18,4.24,404,4046.43
5791,Zain Barman,2022-11-22,3.08,324,3803.46
5792,Ivan Chakrabarti,2022-01-10,4.55,347,3603.9
5793,Farhan Raval,2023-03-23,3.97,356,1320.63
5794,Myra Gill,2023-03-31,3.69,411,1965.69
5795,Anaya Roy,2023-05-17,3.98,357,4138.57
5796,Charvi Kapadia,2023-03-03,3.8,313,3466.04
5797,Charvi Bhatnagar,2023-06-26,4.79,444,3550.67
5798,Diya Lata,2023-04-29,3.67,450,2885.88
5799,Mohanlal Bahri,2022-12-21,3.88,391,3842.54
5800,Riya Edwin,2023-01-22,3.96,113,4082.49
5801,Purab Chowdhury,2022-09-29,4.38,331,4097.49
5802,Zeeshan Dara,2022-09-14,4.05,88,4555.02
5803,Indrans Sunder,2023-07-28,3.78,51,1164.43
5804,Renee Sandal,2023-05-31,3.15,128,3620.93
5805,Keya Dugal,2022-08-29,3.05,96,849.97
5806,Armaan Dugar,2022-06-11,3.01,175,3022.99
5807,Kartik Loke,2023-01-31,4.09,61,1491.41
5808,Bhamini Bhavsar,2022-01-09,3.18,310,2758.06
5809,Anika Yohannan,2023-02-07,3.56,192,2199.97
5810,Zoya Joshi,2023-06-28,4.04,128,4387.16
5811,Sumer Gera,2023-07-16,4.84,330,4711.14
5812,Krish Brahmbhatt,2023-06-13,4.83,283,3222.14
5813,Shlok Cherian,2023-11-02,3.09,187,4504.63
5814,Tejas Khare,2023-07-04,3.33,500,2496.11
5815,Zoya Sarkar,2022-12-22,4.17,466,1704.93
5816,Vihaan Warrior,2022-05-10,3.51,490,1248.07
5817,Purab Shankar,2022-05-12,4.94,196,598.57
5818,Vaibhav Soni,2023-03-07,3.9,417,1142.7
5819,Lagan Chawla,2023-11-05,4.34,314,4723.71
5820,Arnav Ramakrishnan,2022-10-10,3.15,373,3315.05
5821,Mehul Seth,2023-04-08,4.71,380,1442.61
5822,Nirvi Varughese,2023-01-07,4.17,153,3667.2
5823,Khushi Majumdar,2023-03-06,3.85,61,4638.3
5824,Hrishita Wagle,2022-09-18,4.8,224,3305.99
5825,Mahika Lad,2023-07-18,4.74,226,2432.33
5826,Yakshit Zachariah,2023-11-01,3.34,59,3255.32
5827,Samaira Seshadri,2022-08-27,3.15,86,2288.02
5828,Jhanvi Thakkar,2022-12-24,3.38,134,3123.49
5829,Kismat Mander,2023-03-24,4.66,474,3700.61
5830,Tarini Seth,2023-07-26,4.01,212,3983.9
5831,Aaryahi Raju,2023-02-05,3.18,426,4480.9
5832,Krish Bobal,2022-10-12,4.13,356,4787.96
5833,Romil Bumb,2022-08-25,4.98,204,3022.7
5834,Drishya Rama,2022-10-22,4.19,194,2575.74
5835,Saksham Bala,2023-02-14,3.48,306,4050.94
5836,Tarini Sehgal,2022-12-30,3.97,121,3210.92
5837,Ehsaan Sachdeva,2022-08-18,4.57,415,3177.7
5838,Vritika Jain,2023-02-24,3.21,287,3161.26
5839,Nitya Gala,2022-08-23,4.72,204,2836.48
5840,Aaina Chauhan,2022-11-21,3.44,250,4675.1
5841,Hridaan Bansal,2023-04-15,4.46,397,3276.19
5842,Saanvi Edwin,2023-04-30,4.09,86,4809.96
5843,Yuvraj  Chakrabarti,2022-05-11,4.43,345,4506.33
5844,Kanav Tata,2023-05-01,5,428,3828.42
5845,Indrajit Karnik,2023-09-05,4.56,140,4498.89
5846,Nakul Walla,2022-12-14,4.43,361,1762.42
5847,Himmat Anand,2023-06-18,3.95,339,1876.27
5848,Anahita Amble,2023-04-25,4.86,390,1630.1
5849,Madhav Luthra,2023-07-26,4.17,406,698.29
5850,Diya Sodhi,2023-07-15,3.34,347,2707.94
5851,Anahi Rana,2023-02-25,3.44,388,4187.98
5852,Saksham Dani,2023-11-03,4.99,381,4137.24
5853,Kavya Goyal,2023-03-25,3.01,351,2185.97
5854,Yuvaan Keer,2023-08-04,3.01,153,4499.85
5855,Tejas Sunder,2023-07-17,4.94,297,1942.37
5856,Aniruddh Dube,2022-12-19,3.46,326,2095.17
5857,Krish Virk,2022-05-10,4.75,481,1083.22
5858,Hridaan Talwar,2022-09-11,4.78,385,605.74
5859,Indrans Chawla,2023-05-14,4.55,304,3979.22
5860,Abram Balasubramanian,2022-11-11,4.4,477,804.2
5861,Inaaya  Bhargava,2023-06-15,3.72,332,2186.38
5862,Hunar Uppal,2023-02-01,3.81,157,589.75
5863,Sana Mahajan,2023-02-03,4.03,160,1360.77
5864,Biju Bala,2023-03-25,3.44,391,2038.86
5865,Shamik Manda,2022-09-28,4.66,280,2196.89
5866,Reyansh Vora,2022-10-19,3.34,389,4574.97
5867,Abram Dubey,2023-07-13,4.26,236,2892.63
5868,Armaan Karan,2023-05-07,3.53,409,524.99
5869,Indranil Goswami,2023-11-01,4.4,329,2344.9
5870,Shlok Swamy,2023-10-02,4.2,485,4754.62
5871,Divit Gara,2022-10-12,3.58,340,4485.65
5872,Yakshit Subramanian,2023-08-01,4.38,379,2504.92
5873,Ishaan Dugal,2023-06-28,3.39,64,3329.26
5874,Rania Hegde,2022-09-29,4.89,135,2866.42
5875,Biju Rout,2023-06-02,3.97,60,946.2
5876,Aarush Cheema,2023-05-29,4.91,237,4837.72
5877,Purab Chaudry,2022-08-27,4.36,354,1273.94
5878,Vaibhav Dhingra,2023-02-13,3.44,198,1808.69
5879,Manikya Shetty,2023-03-05,4.31,206,4026.45
5880,Ivana Boase,2023-05-30,4.74,425,2630.28
5881,Samiha Dubey,2023-03-18,3.79,449,4830.27
5882,Ira Contractor,2022-10-28,3.57,195,1368.37
5883,Vivaan Tailor,2023-01-06,3.92,428,1518.34
5884,Raunak Luthra,2023-07-04,3.7,209,3706.97
5885,Umang Shroff,2023-03-26,3.94,465,1840.23
5886,Priyansh Krishnamurthy,2022-01-09,3.41,185,1169.68
5887,Badal Soni,2022-10-12,3.65,337,2583.93
5888,Suhana Chandra,2022-01-12,4.01,309,4924.13
5889,Romil Bandi,2022-11-08,3.2,289,3884.68
5890,Manikya Varghese,2023-08-01,3.03,146,3316.47
5891,Kiaan Yadav,2022-10-09,4.33,257,675.37
5892,Amani Kalla,2022-12-13,3.68,496,775.05
5893,Kiaan Devi,2023-05-02,4.9,68,1819.09
5894,Dishani Babu,2023-10-01,3.13,79,1668.34
5895,Elakshi Rout,2022-12-26,3.23,65,3786.17
5896,Anahita Chada,2023-08-08,4.55,219,1495.87
5897,Uthkarsh Sarkar,2023-07-14,4.71,458,1517.09
5898,Anahi Chana,2023-06-14,4.03,164,941.78
5899,Raunak Ghose,2023-07-02,3.75,408,946.38
5900,Saanvi Barad,2023-03-16,4.94,137,3599.87
5901,Himmat Kamdar,2022-11-11,3.78,350,3931
5902,Jayesh Varkey,2022-08-23,3.06,485,1749.89
5903,Hansh Mall,2023-07-14,4.63,406,4909.48
5904,Aarna Varty,2023-02-06,4.01,310,2655.26
5905,Siya Ravi,2022-03-09,4.63,78,4596.88
5906,Hrishita Bhat,2023-05-23,3.02,437,3094.24
5907,Himmat Johal,2023-03-17,3.03,419,2114.6
5908,Nirvaan Dhaliwal,2022-11-17,4.05,269,4081.15
5909,Suhana Gokhale,2022-12-28,4.55,473,2974.13
5910,Ahana  Borah,2022-10-24,3.15,397,4973.73
5911,Vihaan Batra,2022-12-10,4.16,208,4227.89
5912,Myra Bahl,2023-07-19,4.54,339,1635.59
5913,Biju Khanna,2022-05-12,3.49,464,2832.62
5914,Trisha Lad,2023-03-06,3.19,496,3540.82
5915,Rohan Garg,2023-07-07,3.58,370,3740.99
5916,Indranil Amble,2023-06-25,4.75,51,4680.64
5917,Zoya Swamy,2022-11-30,3.25,175,1818.39
5918,Trisha Chakrabarti,2023-06-16,3.7,497,3698.43
5919,Himmat Kamdar,2023-11-04,4.27,385,1348.28
5920,Baiju Dora,2022-10-25,3.75,127,1470.84
5921,Nakul Dugal,2022-01-09,4.57,272,3750.87
5922,Oorja Solanki,2023-01-22,4.48,418,3183.02
5923,Saksham Dhingra,2022-09-25,4.16,420,3294.24
5924,Himmat Biswas,2023-06-04,4.03,69,735.26
5925,Hrishita Gera,2023-01-22,4.36,365,2958.86
5926,Aradhya Rattan,2023-01-13,4.96,281,2496.71
5927,Nishith Dave,2023-04-28,4.53,262,2709.79
5928,Sara Gill,2023-07-26,3.28,276,2687.6
5929,Eva Agate,2023-02-13,3.31,378,2376.13
5930,Ahana  Jaggi,2022-03-10,4.65,214,4505.74
5931,Anay Dass,2023-04-18,4.23,432,1890.35
5932,Uthkarsh Gopal,2023-08-05,3.48,223,4007.51
5933,Tiya Bhavsar,2023-06-18,5,113,4580.56
5934,Azad Garg,2023-01-20,3.72,286,4557.37
5935,Vaibhav Korpal,2022-07-09,4.29,468,4480.48
5936,Arhaan Dara,2023-01-24,4.97,204,4511.69
5937,Advika D’Alia,2022-08-16,4.31,443,3893.05
5938,Tiya Ravel,2023-07-05,4.37,405,2437.6
5939,Miraan Barad,2023-05-05,3.38,119,1568.16
5940,Zoya Kata,2023-03-02,4.46,319,657.35
5941,Raghav Kakar,2022-08-25,4.19,287,605.3
5942,Nitara Batra,2023-01-27,3.59,94,3844.03
5943,Renee Raj,2023-01-18,3.63,116,1037.73
5944,Emir Acharya,2022-12-27,4.65,262,1709.32
5945,Riya Jani,2023-07-03,3.53,118,2582.82
5946,Hazel Wadhwa,2023-06-24,4.93,306,3441.02
5947,Mannat Ganguly,2022-10-11,4.83,464,1234.19
5948,Jayesh Mangat,2022-09-14,3.34,227,2446.88
5949,Shamik Vig,2022-09-30,4.7,258,3407.94
5950,Advik Sani,2023-04-22,3.09,450,2690.19
5951,Tejas Jani,2022-10-20,4.36,475,4988.48
5952,Dhanuk Mand,2022-02-12,4.89,156,2729.28
5953,Hunar Bath,2023-07-27,4.86,351,1491.82
5954,Aarna Krishnamurthy,2023-07-15,4.61,57,4313.21
5955,Keya Singh,2022-02-09,3.23,275,3470.12
5956,Hunar Johal,2023-02-02,3.82,413,1420.91
5957,Abram Gokhale,2023-10-02,4.73,430,1605.89
5958,Inaaya  Dalal,2022-10-08,4.47,160,3094.72
5959,Rania Bobal,2023-02-01,4.96,298,3855.97
5960,Farhan Sridhar,2023-02-08,3.74,383,4418.21
5961,Myra Rao,2022-08-09,4.75,471,2210.2
5962,Jayant Handa,2023-05-05,4.33,90,1327.51
5963,Indrajit Bobal,2022-06-11,3.99,142,2933.96
