passenger_id,passenger_name,signup_date,total_rides,total_spent,rating
4839,Shaan Dyal,2023-12-06,25,1611.25,4.18
4840,Kartik Chakraborty,2023-06-05,66,392.97,4.79
4841,Vanya Korpal,2023-04-13,11,1347.49,3.03
4842,Hrishita Malhotra,2022-01-10,58,237.17,4.17
4843,Priyansh Rattan,2022-08-27,38,182.78,3.28
4844,Jivin Sachdev,2023-05-21,55,772.21,4.60
4845,Divij Kurian,2023-02-04,15,1033.15,4.21
4846,Faiyaz Bahri,2022-03-10,62,347.57,4.48
4847,Shayak Walia,2023-10-04,44,332.05,4.05
4848,Jivika Grewal,2022-04-12,20,1401.30,4.81
4849,Indrajit Ramanathan,2022-01-09,97,712.22,3.26
4850,Baiju Khatri,2022-08-28,30,1792.20,3.62
4851,Vedika Manne,2023-03-01,29,978.39,3.50
4852,Ahana  Rajan,2022-08-31,32,397.47,3.46
4853,Sahil Rout,2022-10-12,48,1551.92,3.62
4854,Fateh Subramanian,2022-09-15,62,914.34,4.11
4855,Piya Sastry,2022-11-26,66,469.15,3.15
4856,Ehsaan Kant,2023-03-07,80,1890.51,3.14
4857,Kashvi Solanki,2023-03-23,78,1057.14,3.93
4858,Jayan Karnik,2022-12-15,88,257.79,4.10
4859,Arnav Batta,2022-09-11,59,198.74,4.38
4860,Mannat Sanghvi,2023-01-01,20,120.23,3.15
4861,Hazel Sood,2023-04-05,19,166.86,4.84
4862,Shamik Sawhney,2023-06-23,85,1088.39,3.14
4863,Zeeshan Chowdhury,2023-05-24,13,1110.30,3.14
4864,Aniruddh De,2023-03-30,58,667.67,3.33
4865,Samaira Sibal,2022-10-09,56,1838.14,4.06
4866,Zaina Sahni,2022-09-30,16,920.78,4.81
4867,Jayan Sankar,2023-03-14,59,1495.15,4.25
4868,Shamik Ahluwalia,2022-08-21,21,1668.65,4.23
4869,Kimaya Ramakrishnan,2022-10-10,50,1464.90,4.69
4870,Aaryahi Rege,2023-02-26,72,1714.10,4.39
4871,Farhan Bhagat,2023-10-06,57,1891.04,3.75
4872,Nitya Randhawa,2023-11-03,73,1443.13,4.48
4873,Parinaaz Divan,2022-11-12,71,703.88,3.86
4874,Hridaan Ray,2022-08-30,18,423.64,3.03
4875,Jivin Chaudry,2022-12-31,60,346.98,3.35
4876,Kiara Bhatnagar,2023-02-23,53,817.59,4.58
4877,Jivika Gour,2023-05-02,47,448.48,3.71
4878,Raghav Divan,2023-12-03,76,1280.45,3.51
4879,Lagan Ravi,2023-11-01,49,1937.59,3.02
4880,Dhanuk Kothari,2023-07-03,34,1739.24,3.81
4881,Shaan Sahni,2022-11-28,30,191.80,3.59
4882,Himmat Bala,2023-01-02,72,1785.38,3.79
4883,Anvi Dey,2023-04-02,24,1398.87,3.36
4884,Shayak Malhotra,2023-02-05,85,234.80,3.78
4885,Ryan Vala,2022-10-20,88,959.85,3.02
4886,Myra Babu,2023-02-18,67,304.85,3.61
4887,Charvi Atwal,2022-10-28,75,399.62,3.67
4888,Indrans Ravel,2023-06-25,24,876.73,3.60
4889,Samaira Barad,2023-04-28,29,1304.82,4.63
4890,Ahana  Mane,2022-12-16,88,1649.08,3.65
4891,Yakshit Chander,2023-03-02,57,307.46,4.47
4892,Uthkarsh Sachar,2023-02-23,21,166.56,4.51
4893,Aarna Kannan,2022-10-21,50,1426.65,3.55
4894,Stuvan Ghose,2023-06-29,72,514.17,4.26
4895,Siya Gara,2023-01-15,23,656.31,4.08
4896,Faiyaz Mand,2022-11-21,71,1780.70,3.38
4897,Ojas Kota,2022-08-12,84,159.53,4.28
4898,Mannat Walla,2023-01-07,88,1755.75,4.06
4899,Nishith Garg,2023-02-23,41,1470.57,4.26
4900,Neysa Khurana,2022-03-11,68,839.58,4.90
4901,Navya Lata,2023-01-31,50,1951.80,4.51
4902,Rasha Khanna,2022-12-14,74,1395.20,3.01
4903,Bhamini Karnik,2023-05-16,74,835.46,3.13
4904,Ishita Som,2023-01-16,79,1171.93,3.99
4905,Saksham Apte,2022-10-23,81,787.79,4.37
4906,Nehmat Jha,2022-08-15,53,633.58,4.03
4907,Anya Bava,2022-12-15,50,570.84,4.97
4908,Armaan Kala,2022-11-23,65,1647.92,3.72
4909,Aaryahi Grover,2023-03-05,85,1156.42,4.75
4910,Mannat Setty,2022-03-12,45,330.78,3.64
4911,Yasmin Acharya,2022-10-10,44,1236.25,3.61
4912,Priyansh Bal,2023-08-05,97,206.60,4.91
4913,Umang Sabharwal,2022-12-12,97,459.29,4.67
4914,Riya Divan,2022-04-10,15,1245.00,3.05
4915,Piya Kaur,2023-05-05,83,1529.67,4.65
4916,Kaira Trivedi,2023-06-13,44,926.35,3.39
4917,Parinaaz Bath,2022-08-27,19,386.01,3.95
4918,Amani Lalla,2022-09-24,36,254.02,3.69
4919,Adah Cheema,2023-04-16,54,1884.41,3.27
4920,Aaryahi Karnik,2023-02-07,25,823.59,4.48
4921,Anya Arya,2022-08-23,40,234.62,3.84
4922,Umang Goyal,2023-02-13,33,1670.63,3.64
4923,Alisha Virk,2023-06-03,40,377.74,4.54
4924,Kabir Mangal,2023-02-23,79,804.62,4.91
4925,Mohanlal Mangat,2022-03-10,55,697.18,4.36
4926,Zaina Sama,2022-11-10,78,1115.74,4.53
4927,Madhup Sidhu,2022-07-12,32,1747.20,4.20
4928,Abram Ganesh,2022-12-16,54,185.20,3.13
4929,Sara Dutta,2023-08-07,27,685.91,4.34
4930,Zara Rajagopal,2023-06-22,77,975.08,4.90
4931,Priyansh Sankaran,2023-07-07,23,970.25,3.71
4932,Stuvan Batra,2022-10-29,52,1307.15,4.65
4933,Ayesha Sha,2023-11-07,54,997.00,4.43
4934,Heer Kuruvilla,2022-10-29,100,665.58,3.38
4935,Nishith Varma,2022-09-30,70,355.77,3.69
4936,Shaan De,2023-04-20,40,235.09,4.16
4937,Miraya Varghese,2022-11-14,70,1797.94,3.81
4938,Ishita Chana,2022-08-20,34,1633.63,4.88
4939,Umang Acharya,2023-03-07,32,379.04,4.01
4940,Kaira Kale,2022-08-21,92,835.64,4.55
4941,Raunak Wali,2022-12-25,11,556.07,3.18
4942,Manjari Kashyap,2023-11-04,96,1614.40,3.37
4943,Adah Mangat,2023-12-01,90,343.92,4.50
4944,Kartik Choudhary,2022-12-27,67,1732.63,4.99
4945,Pihu Ahluwalia,2023-02-21,52,1802.93,4.80
4946,Krish Mahajan,2022-03-12,25,162.64,4.78
4947,Lavanya Sagar,2023-05-15,49,1129.36,3.55
4948,Mahika Kale,2023-05-03,91,1381.06,4.56
4949,Kiaan Rajagopalan,2022-12-12,79,168.88,4.82
4950,Drishya Kannan,2022-11-26,64,824.55,4.12
4951,Aarush Dutt,2022-01-10,100,1870.15,3.78
4952,Yakshit Kota,2022-11-16,92,551.59,3.79
4953,Umang Desai,2022-08-26,40,1023.63,4.11
4954,Divij Varty,2023-06-01,36,1332.74,4.12
4955,Ira Gopal,2023-06-25,27,1097.26,3.38
4956,Misha Upadhyay,2023-03-29,31,1930.42,4.50
4957,Sana Basu,2023-04-21,97,1338.66,4.40
4958,Kanav Seshadri,2022-11-18,87,1277.60,4.36
4959,Hunar Dyal,2023-03-21,20,620.16,4.14
4960,Lagan Joshi,2023-05-17,70,502.03,3.47
4961,Tarini Dar,2022-09-10,92,1601.84,4.72
4962,Aaryahi Tak,2022-09-27,16,1828.96,3.48
4963,Rania Mall,2023-03-30,82,128.94,4.80
4964,Purab Soman,2022-09-16,98,1443.34,4.10
4965,Inaaya  Varughese,2023-01-27,23,1588.35,4.44
4966,Shlok Sem,2023-05-21,27,1100.45,3.83
4967,Oorja Chaudry,2022-03-11,14,1603.23,4.49
4968,Trisha Soni,2022-12-12,62,1098.72,4.80
4969,Jayant Sama,2023-03-06,96,1847.02,3.63
4970,Pihu Mani,2023-08-04,65,820.43,4.77
4971,Kashvi Ahuja,2023-04-25,13,1422.14,4.35
4972,Shayak Bhavsar,2023-01-18,97,302.16,3.67
4973,Vihaan Aurora,2023-01-20,91,1441.17,4.74
4974,Umang Cherian,2022-09-24,28,1711.64,4.40
4975,Aarna Dua,2023-06-18,40,597.30,3.35
4976,Samarth Shroff,2023-04-06,20,830.48,3.67
4977,Kartik Subramanian,2023-12-01,15,188.01,4.50
4978,Misha Dey,2022-01-11,81,1930.08,3.24
4979,Jayesh Agate,2023-08-05,64,853.36,3.81
4980,Romil Kant,2023-11-05,97,1641.06,4.46
4981,Kiara Sankaran,2023-04-04,38,909.34,3.51
4982,Rasha Wadhwa,2023-02-06,63,1186.74,5.00
4983,Eshani Sethi,2023-06-02,47,498.79,4.56
4984,Lavanya Kapoor,2022-10-12,93,145.30,3.31
4985,Veer Varkey,2023-07-05,68,152.58,3.49
4986,Kavya Kata,2022-02-12,26,1895.71,4.54
4987,Kanav Sheth,2022-12-15,29,1775.06,4.11
4988,Saanvi Bora,2022-09-13,39,726.52,4.62
4989,Kimaya Bhasin,2022-08-16,87,128.84,4.64
4990,Pihu Tella,2023-03-18,52,1983.56,4.98
4991,Neysa Rajagopalan,2022-08-09,99,1147.14,4.01
4992,Prisha Iyer,2023-10-07,95,1960.29,4.10
4993,Rasha Ramachandran,2023-09-01,54,511.36,3.77
4994,Anvi Suri,2023-09-04,36,645.89,4.69
4995,Pranay Badami,2023-04-27,15,997.33,4.09
4996,Tarini Lala,2023-04-07,81,782.17,3.40
4997,Akarsh Chakrabarti,2023-09-02,100,644.67,3.40
4998,Rasha Badami,2023-02-23,93,1898.78,3.12
4999,Ivana Chacko,2023-01-01,96,599.31,4.05
5000,Jayant Sankaran,2023-03-30,24,1940.13,4.98
5001,Ritvik Tak,2022-11-26,37,711.08,4.20
5002,Ehsaan Shenoy,2023-02-20,99,507.73,4.94
5003,Indranil Kannan,2022-10-11,19,1536.20,4.86
5004,Jayan Baria,2023-01-28,55,709.20,4.21
5005,Anahi Sarna,2022-11-28,24,795.62,3.30
5006,Mishti Sood,2023-03-30,42,653.10,4.22
5007,Tarini Ghosh,2022-11-23,78,225.12,4.50
5008,Tarini Ratta,2022-05-10,50,945.05,4.37
5009,Parinaaz Shan,2022-08-25,17,988.09,3.70
5010,Alia Sridhar,2022-12-27,73,1021.15,4.00
5011,Oorja Wali,2022-11-16,72,1921.03,4.22
5012,Adah Tandon,2023-06-19,30,984.31,4.95
5013,Shayak Viswanathan,2023-03-24,16,759.75,4.56
5014,Divyansh Dasgupta,2022-01-09,26,1322.67,3.86
5015,Jayan Thakur,2022-12-28,68,964.62,3.59
5016,Zoya Bath,2022-08-17,85,1253.49,3.43
5017,Azad Kala,2022-11-15,63,233.32,4.47
5018,Adah Dhaliwal,2023-04-30,43,400.68,3.50
5019,Lakshay Magar,2022-11-20,65,1029.04,4.90
5020,Nakul Chaudhry,2023-01-04,15,829.92,4.90
5021,Riya Sidhu,2023-04-26,17,1655.97,3.53
5022,Indrans Hayer,2023-07-06,80,362.92,4.35
5023,Samarth Chad,2022-09-17,22,740.06,4.44
5024,Vanya Khosla,2023-04-20,42,1910.65,3.15
5025,Vivaan Sarkar,2023-04-26,95,548.28,4.29
5026,Yuvraj  Dey,2023-10-04,17,1390.74,4.31
5027,Pari Grewal,2023-02-26,18,771.06,3.37
5028,Misha Dhaliwal,2023-06-23,71,135.59,3.47
5029,Purab Sahni,2022-01-09,29,593.23,3.07
5030,Rasha Andra,2022-12-18,47,345.92,3.11
5031,Inaaya  Varma,2023-05-14,15,1038.73,4.01
5032,Mehul Ahluwalia,2023-05-31,13,1403.60,3.26
5033,Rasha Gola,2022-12-14,70,392.52,3.69
5034,Saksham Ghosh,2022-10-11,27,917.70,3.78
5035,Amira Bedi,2023-11-01,98,1617.62,3.75
5036,Armaan Karnik,2023-05-06,99,1297.17,3.66
5037,Tejas Thakur,2022-10-12,24,1864.17,4.79
5038,Shray Bakshi,2023-07-04,91,1084.31,4.42
5039,Jivin Tailor,2022-10-23,34,1133.76,3.73
5040,Vanya Dube,2023-01-25,29,1627.31,4.78
5041,Yashvi Chaudhary,2023-01-28,57,1369.63,4.60
5042,Nehmat Sule,2023-03-18,97,644.87,3.42
5043,Ishita Vaidya,2023-03-16,80,376.91,4.39
5044,Onkar Bhavsar,2022-11-17,51,756.91,3.06
5045,Adah Dash,2022-06-11,92,1466.72,4.89
5046,Anahita Bhakta,2023-03-16,92,1360.01,3.84
5047,Samiha Baral,2023-06-03,94,1993.01,3.42
5048,Rhea Dube,2022-08-31,50,267.25,3.08
5049,Krish Rau,2023-01-27,89,1538.91,3.31
5050,Fateh Kohli,2022-09-13,51,680.91,3.75
5051,Shaan Deshmukh,2023-01-16,67,263.06,3.40
5052,Ojas Gopal,2023-04-24,73,1140.01,3.73
5053,Misha Gade,2022-02-11,100,1958.48,4.40
5054,Misha Sur,2022-03-10,73,1512.97,4.39
5055,Nirvi Dada,2023-03-02,54,1433.79,3.22
5056,Mannat Suri,2022-10-18,73,1221.33,4.55
5057,Sumer Sahota,2023-04-06,82,1960.70,4.20
5058,Vedika Mannan,2022-08-15,86,1007.63,4.71
5059,Shaan Sagar,2023-05-25,36,569.70,3.50
5060,Trisha Sarraf,2023-06-17,54,1377.15,4.63
5061,Nirvaan Bava,2022-11-24,72,1785.79,3.34
5062,Anvi Golla,2022-11-29,76,1413.84,4.72
5063,Emir Bakshi,2023-04-28,23,1934.05,3.38
5064,Hrishita Dhillon,2022-12-10,35,384.58,3.03
5065,Rania Goswami,2023-05-21,98,672.04,3.51
5066,Hiran Sura,2023-04-03,19,1778.66,4.85
5067,Dhanuk Sanghvi,2023-06-01,65,1699.39,3.23
5068,Kartik Jhaveri,2022-09-23,26,276.43,4.45
5069,Mamooty Dasgupta,2023-04-14,99,249.12,3.02
5070,Indrans Rao,2022-12-31,63,1376.07,3.33
5071,Ivan Anand,2022-08-12,75,1633.37,3.52
5072,Rati Kunda,2022-09-14,27,1908.68,4.31
5073,Kashvi Bains,2022-10-24,68,1705.24,3.63
5074,Dhanush Mangal,2023-06-24,97,1628.50,4.04
5075,Shalv Tiwari,2022-09-15,46,726.54,3.28
5076,Raghav Bir,2023-04-25,34,908.71,3.32
5077,Elakshi Chand,2022-09-18,28,691.76,3.59
5078,Samarth Rattan,2022-09-13,98,1731.65,4.77
5079,Zoya Andra,2022-11-22,67,1153.81,3.71
5080,Zara Keer,2023-06-05,37,1693.12,4.70
5081,Yakshit Sarin,2023-02-23,92,1956.11,4.26
5082,Navya Dhar,2023-02-07,29,510.30,3.20
5083,Vardaniya Tiwari,2022-08-27,15,486.82,3.71
5084,Hazel Sachdeva,2022-11-19,33,447.92,3.25
5085,Amira Banik,2022-09-15,85,397.13,4.87
5086,Jayesh Kari,2022-12-09,76,447.12,3.61
5087,Abram Bumb,2022-08-14,59,607.35,4.43
5088,Adah Gaba,2023-11-05,95,1918.41,3.58
5089,Lakshit Sama,2023-06-07,51,206.72,3.56
5090,Jivin Dass,2022-12-25,48,1730.61,3.71
5091,Zeeshan Karnik,2023-09-05,99,1553.82,4.30
5092,Madhav Bhandari,2023-03-25,13,1039.90,4.16
5093,Anya Borra,2023-06-28,89,621.60,3.20
5094,Indranil Tripathi,2023-05-13,76,1652.21,3.42
5095,Mehul Chana,2022-04-09,64,1031.31,4.27
5096,Shalv Khosla,2022-02-09,82,573.02,3.02
5097,Charvi Sunder,2023-12-05,97,1146.10,4.32
5098,Jayan Sahni,2023-06-01,62,568.46,4.07
5099,Vanya Vig,2023-01-30,35,1781.32,4.06
5100,Nayantara Rajan,2023-01-31,91,760.78,3.21
5101,Himmat Vora,2023-11-02,20,964.33,4.72
5102,Madhav Sant,2023-03-27,94,861.94,3.25
5103,Rania Dalal,2023-11-05,19,570.09,4.91
5104,Reyansh Walia,2023-09-07,78,1885.20,4.02
5105,Ranbir Garg,2022-10-27,61,1023.84,4.53
5106,Shlok Goel,2022-10-21,81,560.18,4.33
5107,Lavanya Thakur,2022-07-10,71,1456.01,3.16
5108,Anya Trivedi,2022-09-27,42,626.22,4.80
5109,Bhavin Wali,2023-06-21,51,218.00,3.43
5110,Dharmajan Srinivasan,2023-04-20,25,301.63,4.86
5111,Uthkarsh Garde,2023-10-06,62,720.03,3.94
5112,Prisha Zacharia,2022-12-17,80,766.15,3.64
5113,Mishti Ray,2023-02-19,40,1538.42,3.27
5114,Bhamini Kurian,2022-12-17,58,200.52,3.61
5115,Prisha Trivedi,2022-11-28,31,162.62,4.42
5116,Biju Mahajan,2023-06-14,66,452.75,3.71
5117,Nakul Bobal,2022-12-16,48,1048.92,3.82
5118,Indrans Gola,2022-12-26,55,853.26,3.51
5119,Kavya Rastogi,2022-11-10,48,1837.15,3.74
5120,Pari Sachdev,2022-11-25,98,643.19,4.10
5121,Bhavin Bajaj,2023-06-03,36,1060.40,4.76
5122,Saanvi Singhal,2023-03-14,83,868.34,4.91
5123,Myra Sant,2023-07-01,71,415.84,3.49
5124,Ishaan Gara,2022-07-11,82,1653.21,4.18
5125,Khushi Bora,2023-01-30,33,1480.66,3.75
5126,Alisha Date,2022-08-26,36,1026.80,3.68
5127,Kaira Shukla,2023-05-26,89,834.27,4.63
5128,Shayak Jha,2023-05-02,46,740.12,4.84
5129,Tejas Chokshi,2023-06-23,23,1313.72,3.51
5130,Vihaan Bajwa,2022-11-27,57,487.39,3.62
5131,Siya Butala,2022-09-25,14,1488.37,3.61
5132,Mamooty Ranganathan,2022-01-12,24,829.60,3.50
5133,Akarsh Keer,2022-09-15,65,101.33,4.22
5134,Inaaya  Garde,2022-11-13,60,506.57,3.30
5135,Mamooty Virk,2022-11-20,48,203.01,3.80
5136,Drishya Sood,2023-06-27,98,1398.32,3.01
5137,Jayan Bhakta,2022-07-09,23,914.94,3.24
5138,Yashvi Vasa,2023-10-07,10,879.01,4.51
5139,Sahil Rajagopalan,2022-12-24,23,1803.12,3.17
5140,Zara Contractor,2022-12-23,90,808.72,3.24
5141,Sana Deshmukh,2022-08-13,30,111.47,4.50
5142,Hazel Dave,2022-11-17,33,668.62,3.82
5143,Arhaan Chowdhury,2023-04-15,32,458.23,3.50
5144,Manjari Bhattacharyya,2023-05-13,68,444.02,3.79
5145,Ishita Mani,2023-04-05,66,1112.74,4.90
5146,Eva Bala,2022-11-14,81,1868.05,3.93
5147,Stuvan Kakar,2022-08-15,58,845.78,4.05
5148,Shayak Saxena,2023-03-20,11,1392.57,4.38
5149,Badal Ramesh,2023-08-03,80,221.08,4.46
5150,Amira Shroff,2022-09-24,57,848.95,4.40
5151,Arhaan Choudhry,2023-03-02,31,1871.73,3.15
5152,Urvi Bhatia,2023-02-22,66,1767.93,3.63
5153,Inaaya  Sidhu,2022-08-15,48,927.68,3.69
5154,Anvi Luthra,2022-12-11,98,1446.54,4.45
5155,Dhruv Bir,2022-09-16,93,563.66,3.23
5156,Farhan Subramaniam,2022-08-16,96,280.63,4.45
5157,Dharmajan Mannan,2022-12-21,25,526.76,4.27
5158,Devansh Randhawa,2023-01-20,76,943.22,3.60
5159,Kabir Ramakrishnan,2023-04-26,24,617.07,4.36
5160,Yashvi Bir,2022-08-18,96,1113.36,4.27
5161,Onkar Rege,2023-06-18,92,1019.22,4.15
5162,Diya Amble,2023-05-23,47,337.41,4.61
5163,Prerak Kadakia,2022-07-12,64,1964.36,4.13
5164,Advik Devan,2023-10-07,48,534.91,4.79
5165,Charvi Boase,2022-09-30,28,493.57,4.39
5166,Shaan Gade,2023-01-15,60,1304.35,3.88
5167,Vivaan Sachdev,2022-10-20,38,1512.47,3.78
5168,Faiyaz Konda,2023-02-17,97,1917.91,4.06
5169,Nakul Mandal,2022-08-25,63,309.41,3.31
5170,Sumer Datta,2023-11-05,45,1107.99,3.96
5171,Mohanlal Virk,2023-09-01,100,1439.20,4.79
5172,Saksham Chowdhury,2023-02-28,81,697.54,3.11
5173,Nakul Bath,2022-10-26,58,707.50,3.03
5174,Shalv Konda,2023-06-30,14,250.85,3.73
5175,Himmat Samra,2023-06-28,68,1166.18,3.49
5176,Ranbir Deo,2023-02-15,69,1577.10,3.75
5177,Shamik Kapoor,2023-03-31,54,587.73,4.60
5178,Shray Handa,2023-05-02,52,436.05,3.45
5179,Shalv Varghese,2023-05-14,71,199.21,4.77
5180,Samaira Master,2022-11-21,52,918.23,4.02
5181,Indrajit Kara,2023-03-23,20,1156.83,3.85
5182,Lakshit Behl,2022-09-15,48,1966.65,3.15
5183,Alisha Boase,2023-02-03,51,374.25,3.99
5184,Hazel Sagar,2023-06-15,28,1753.26,4.09
5185,Yakshit Deshmukh,2022-12-26,92,1223.54,3.83
5186,Heer Goyal,2022-11-08,97,684.47,3.47
5187,Anahi Ahuja,2022-03-09,58,1780.40,3.99
5188,Madhup Shukla,2023-05-24,71,1921.75,4.20
5189,Aaryahi Barad,2023-02-22,73,1939.15,3.31
5190,Vivaan Gade,2022-10-19,53,1273.15,3.35
5191,Akarsh Anand,2023-05-17,46,1592.99,3.68
5192,Rhea Raj,2023-09-03,87,357.42,3.72
5193,Divit Khare,2022-01-12,17,1044.49,3.12
5194,Nirvaan Koshy,2023-04-22,36,1457.11,4.96
5195,Hrishita Kara,2022-12-12,38,849.63,4.44
5196,Armaan Hayre,2022-12-13,18,621.68,3.43
5197,Prisha Bhakta,2023-01-27,50,1260.24,3.88
5198,Saanvi Ravi,2023-09-05,25,375.40,3.26
5199,Ela Seshadri,2023-02-17,83,247.92,4.26
5200,Stuvan Sem,2022-11-12,35,979.35,4.10
5201,Oorja Sani,2022-11-29,48,276.15,4.80
5202,Yakshit Wadhwa,2023-03-29,21,980.23,3.26
5203,Yasmin Sekhon,2022-09-09,99,1828.72,3.46
5204,Shanaya Manne,2023-02-15,39,787.59,4.26
5205,Keya Gade,2022-10-27,100,1048.55,4.29
5206,Ehsaan Khosla,2023-03-15,74,402.56,3.71
5207,Abram Hans,2023-01-20,32,1614.16,4.80
5208,Kabir Kuruvilla,2022-11-27,81,228.86,3.99
5209,Ishita Krishna,2022-01-10,41,841.26,4.50
5210,Yuvaan Sekhon,2023-12-05,69,1411.59,4.36
5211,Amani Wagle,2022-11-08,96,931.39,3.66
5212,Inaaya  Sura,2022-09-13,65,173.40,3.25
5213,Kiara Kapoor,2023-01-23,25,616.25,3.56
5214,Aayush Kalita,2022-11-29,85,1228.81,3.03
5215,Dhruv Sankar,2023-03-14,66,1061.72,4.15
5216,Renee Wason,2022-08-24,80,1701.82,4.50
5217,Saira Shere,2022-08-10,45,367.29,3.01
5218,Adira Chaudhari,2023-06-18,67,215.42,3.52
5219,Anika Biswas,2022-08-14,66,1818.20,3.97
5220,Ayesha Sibal,2023-01-17,21,1257.27,3.84
5221,Azad Chaudhry,2023-02-17,81,985.40,4.77
5222,Navya Bahri,2023-01-06,74,661.08,4.72
5223,Madhup Sibal,2022-07-09,16,943.42,4.03
5224,Pihu Tata,2022-12-11,30,392.96,3.39
5225,Damini Dhawan,2023-07-04,88,337.26,3.20
5226,Tarini Dani,2022-06-12,59,1491.66,4.12
5227,Yuvaan Sood,2023-11-03,66,1038.49,3.12
5228,Madhav Sharma,2023-04-25,15,105.43,3.63
5229,Rati Bala,2023-05-27,63,1351.32,4.16
5230,Mamooty Balasubramanian,2023-03-15,75,1389.91,3.20
5231,Jayan Gopal,2022-09-12,14,121.95,3.95
5232,Sara Dhar,2023-08-07,12,242.85,4.38
5233,Shalv Sankaran,2023-03-01,62,678.59,4.68
5234,Sahil Krishnan,2023-03-18,34,671.77,3.23
5235,Misha Chana,2022-11-29,67,1451.84,3.16
5236,Arhaan Zachariah,2022-11-22,47,183.33,4.88
5237,Renee Jayaraman,2022-10-29,38,280.79,3.60
5238,Shlok Vyas,2022-04-10,17,1965.11,4.97
5239,Manikya Badami,2023-01-19,21,1094.03,4.31
5240,Madhup Kulkarni,2023-01-23,64,300.82,4.58
5241,Drishya Sur,2023-03-27,56,494.77,4.02
5242,Zara Tailor,2023-02-26,38,1126.82,4.56
5243,Aayush Seth,2023-04-07,36,1227.18,3.05
5244,Gokul Shenoy,2023-10-05,87,624.98,4.45
5245,Zara Balasubramanian,2022-10-29,80,441.34,4.13
5246,Aarush Subramaniam,2023-02-01,10,1978.68,3.12
5247,Pari Deo,2023-05-04,87,635.70,4.49
5248,Hridaan Goswami,2023-03-15,47,927.86,4.95
5249,Kavya Jha,2023-06-02,79,526.57,3.95
5250,Kimaya Mannan,2023-05-26,59,1011.95,4.38
5251,Samaira Ghose,2023-05-16,66,966.38,3.95
5252,Ivan Samra,2022-12-19,72,1503.48,4.88
5253,Rhea Gour,2023-11-03,20,745.98,3.82
5254,Shayak Gera,2023-06-17,15,1930.90,5.00
5255,Navya Bhatnagar,2023-03-04,51,109.57,3.95
5256,Shlok Chad,2023-03-22,84,303.22,4.59
5257,Reyansh Yohannan,2023-01-05,100,845.71,4.65
5258,Aniruddh Bhatia,2023-05-24,92,1678.51,4.45
5259,Pihu Mane,2023-03-21,71,415.57,4.87
5260,Bhamini Choudhury,2022-11-24,12,663.28,3.17
5261,Gokul Vohra,2023-05-16,68,542.15,3.34
5262,Nishith Butala,2022-08-19,15,1171.13,4.51
5263,Zain Yadav,2022-12-22,42,847.40,4.52
5264,Ishita Chatterjee,2023-01-25,37,1918.38,3.44
5265,Anya Sha,2023-03-19,19,126.22,3.53
5266,Keya Dutt,2022-08-28,56,1027.95,3.89
5267,Stuvan Kapur,2022-10-22,51,151.21,3.34
5268,Saksham Dhingra,2022-12-27,42,852.86,3.22
5269,Anika Choudhary,2023-04-20,78,1378.92,3.41
5270,Ehsaan Doctor,2023-02-17,12,1357.68,3.57
5271,Sana Chaudhry,2022-08-20,42,1709.02,3.27
5272,Ahana  Kuruvilla,2022-03-09,54,299.58,3.74
5273,Vivaan Kalla,2022-08-10,85,1134.78,4.43
5274,Dhruv Tara,2023-02-22,54,181.13,3.76
5275,Zeeshan Gola,2023-11-05,77,1090.29,3.39
5276,Dhanush Lad,2023-01-24,71,1787.49,3.44
5277,Shamik Vyas,2022-09-29,96,971.02,4.71
5278,Shamik Kadakia,2023-06-19,17,1543.70,4.56
5279,Aarna Dash,2022-11-08,35,1007.10,4.46
5280,Vivaan Grover,2022-02-10,69,155.66,3.25
5281,Armaan Bhattacharyya,2022-08-15,57,1288.21,4.44
5282,Myra Sawhney,2023-01-30,26,498.73,4.25
5283,Anaya Ganesan,2022-11-24,82,1401.99,4.29
5284,Ranbir Halder,2023-09-03,14,777.46,4.88
5285,Ela Ravi,2023-01-28,97,1673.89,3.27
5286,Zoya Ramaswamy,2022-08-30,19,1336.22,3.68
5287,Sahil Mannan,2022-12-26,13,700.00,3.36
5288,Piya Iyengar,2023-05-03,86,913.88,3.59
5289,Anahi Banerjee,2022-03-12,98,655.72,4.76
5290,Hiran Mahajan,2022-11-15,97,194.84,3.28
5291,Misha Grewal,2023-04-18,37,1034.55,3.12
5292,Dharmajan Maharaj,2023-02-06,60,1108.30,4.00
5293,Mishti Chandran,2023-03-18,48,1867.55,4.64
5294,Adira Dhar,2023-10-05,100,803.35,3.30
5295,Zaina Bava,2022-07-11,96,1965.95,3.80
5296,Adira Bhardwaj,2022-09-19,58,1496.71,3.55
5297,Divij Raval,2022-05-11,96,405.63,4.02
5298,Suhana Sarma,2023-05-29,22,597.71,3.11
5299,Zara Bhavsar,2022-01-10,87,1185.36,3.05
5300,Hansh Ramanathan,2023-06-05,41,668.21,3.54
5301,Mishti Banik,2022-12-31,23,893.69,4.37
5302,Kanav Din,2022-08-13,59,1765.66,3.91
5303,Anay Ramaswamy,2022-08-21,35,1242.29,4.00
5304,Advik Tata,2023-02-24,73,1167.37,4.13
5305,Madhav Venkatesh,2022-05-12,34,1660.31,4.89
5306,Seher Randhawa,2022-08-21,35,228.59,3.04
5307,Samar D’Alia,2022-11-16,25,1248.87,4.89
5308,Jivika Bhargava,2023-04-13,83,1641.49,4.48
